room_type,longitude,latitude,minimum_nights,availability_365,log_price
0.5,0.5561878484796239,0.5070725555170839,0.004008016032064127,1.0,5.517452896464707
0.5,0.4869038723151391,0.5242593600079175,0.004008016032064127,0.19452054794520549,5.855071922202427
0.5,0.5733172386043464,0.5039072159849667,0.004008016032064127,0.03287671232876713,5.0106352940962555
0.0,0.5514935525282283,0.5451308175478573,0.004008016032064127,0.1452054794520548,4.605170185988092
0.5,0.6216014255331288,0.8987338641871503,0.058116232464929855,0.0410958904109589,4.356708826689592
0.0,0.6253185415110067,0.45276719916910224,0.058116232464929855,0.5095890410958904,3.713572066704308
0.0,0.6037056197428683,0.6297047331717778,0.008016032064128256,0.07945205479452055,4.382026634673881
0.5,0.7423118928550991,0.5990899648845129,0.0,0.4301369863013699,4.8283137373023015
0.0,0.5762679389166863,0.45358326326723386,0.004008016032064127,0.24383561643835616,4.605170185988092
0.5,0.4518211952252216,0.5864533359711146,0.004008016032064127,0.0,5.298317366548036
0.5,0.5597133605411102,0.6647954893911674,0.002004008016032064,0.0,5.926926025970411
0.0,0.7863041520568572,0.5923388891636705,0.012024048096192383,0.6876712328767123,3.6888794541139363
0.0,0.5616485600965575,0.45284138681438435,0.002004008016032064,0.12876712328767123,4.553876891600541
0.5,0.4617462780939263,0.5576438003857902,0.018036072144288578,0.0,5.616771097666572
0.5,0.4781284129447556,0.6232504080320638,0.058116232464929855,0.3780821917808219,5.1647859739235145
0.0,0.604510356191696,0.6268856026509724,0.004008016032064127,0.0,4.499809670330265
0.0,0.4635281945163001,0.3750680053415181,0.012024048096192383,0.0,3.8066624897703196
0.0,0.6022877507616045,0.8855779217567772,0.004008016032064127,0.08493150684931507,3.5553480614894135
0.0,0.5534862332586101,0.49307581977348036,0.012024048096192383,0.0,3.7376696182833684
0.0,0.5261060336073058,0.7321084128789721,0.038076152304609215,0.0,4.127134385045092
0.0,0.561150389913962,0.5860082100994077,0.002004008016032064,0.9123287671232877,4.68213122712422
0.0,0.5012358452606804,0.5327414807854183,0.004008016032064127,0.25753424657534246,5.0106352940962555
0.0,0.611178172481857,0.6493397299569779,0.0,0.2,4.0943445622221
0.0,0.5468950585350001,0.49416390523764164,0.0060120240480961915,0.18082191780821918,4.382026634673881
0.0,0.5004885899867872,0.42368564221773397,0.002004008016032064,0.8328767123287671,4.700480365792417
0.5,0.5480446820333214,0.4952767199169159,0.0060120240480961915,0.0,4.912654885736052
0.5,0.5613994750052598,0.34138681438251695,0.0,0.8,4.553876891600541
0.0,0.6979555862121742,0.6488698748701864,0.0,0.43561643835616437,3.8066624897703196
0.0,0.5482554463413294,0.40009397101736965,0.0,1.0,4.605170185988092
0.0,0.540380525377941,0.7223651021316613,0.002004008016032064,0.030136986301369864,4.442651256490317
0.0,0.538694410913763,0.4981947672981022,0.0,0.0,4.499809670330265
0.5,0.46898890613323374,0.3882239477719054,0.004008016032064127,0.10410958904109589,5.272999558563747
0.5,0.5425839704163593,0.6349720559869496,0.012024048096192383,0.0,4.787491742782046
0.5,0.44360138721233966,0.5592264701518417,0.002004008016032064,0.0,4.941642422609304
0.0,0.6152401755091716,0.5837331223106901,0.004008016032064127,0.0,5.0106352940962555
0.0,0.5684696595198488,0.3770958009792764,0.0,0.0,4.007333185232471
0.0,0.5698300473261781,0.4620901132598192,0.026052104208416832,0.0,4.007333185232471
0.0,0.4651951485888617,0.5214649587022109,0.002004008016032064,0.0,4.700480365792417
0.5,0.6463183307466807,0.6457787229833372,0.002004008016032064,0.9972602739726028,5.0106352940962555
0.5,0.4799678105420355,0.5067510757208566,0.004008016032064127,0.0,4.74493212836325
0.5,0.5760954953919395,0.7447697710074692,0.0060120240480961915,0.0,4.68213122712422
0.5,0.5680481309038043,0.7489737375735643,0.0060120240480961915,0.0,5.10594547390058
0.5,0.4636623172577572,0.5574706958801272,0.0,0.0,4.68213122712422
0.5,0.6071736506294201,0.3364657005786711,0.002004008016032064,0.7232876712328767,3.8918202981106265
0.5,0.5327546895058504,0.5006429595924544,0.004008016032064127,0.024657534246575342,5.19295685089021
0.0,0.5936272537410616,0.8092635639744827,0.002004008016032064,0.04657534246575343,4.382026634673881
0.0,0.447605909064805,0.41443691577229913,0.0,0.2410958904109589,4.59511985013459
0.5,0.5558429614301303,0.6889559325387182,0.004008016032064127,0.0,4.605170185988092
0.5,0.5204920388572702,0.6916514169840298,0.002004008016032064,0.7178082191780822,5.501258210544727
0.5,0.6159491099998036,0.6430337801078139,0.0,0.8136986301369863,5.1298987149230735
0.0,0.5780498553390601,0.7825312824571,0.0,0.9753424657534246,4.382026634673881
0.5,0.5659788086068716,0.5080369949057939,0.08817635270541081,0.0,4.553876891600541
0.0,0.4760974114310841,0.33129729462388013,0.002004008016032064,0.4465753424657534,3.828641396489095
0.0,0.5724167001973797,0.6959295711954212,0.002004008016032064,0.5342465753424658,4.30406509320417
0.5,0.5163342338717314,0.7251842326524525,0.002004008016032064,0.0,5.521460917862246
0.5,0.557931444118708,0.5055640733963287,0.004008016032064127,0.03561643835616438,5.521460917862246
0.5,0.4975570500660922,0.6344527424699606,0.002004008016032064,0.0,5.730099782973574
0.0,0.5645801000172526,0.49747762006035146,0.002004008016032064,0.2410958904109589,4.983606621708336
0.0,0.5690253108773504,0.48590434739602983,0.0,0.24383561643835616,4.8283137373023015
0.0,0.5400356383284475,0.43543201938770437,0.0,0.0,5.703782474656201
0.5,0.6514149949225043,0.5799742816163018,0.004008016032064127,0.8273972602739726,5.293304824724492
0.0,0.6062539518307801,0.4409466343538355,0.002004008016032064,0.0,3.912023005428146
0.5,0.474353815792,0.4433453682180044,0.0,0.0,4.787491742782046
0.5,0.4703301335479466,0.5309857065136754,0.05410821643286572,0.33424657534246577,5.594711379601839
0.5,0.5820735375831134,0.4771254760373864,0.008016032064128256,0.0,5.19295685089021
0.5,0.44114885708265206,0.4835303427469313,0.0060120240480961915,0.10410958904109589,6.253828811575473
0.5,0.5850433982870413,0.35382560957516773,0.004008016032064127,0.9123287671232877,4.553876891600541
0.5,0.46801172615968767,0.5792076759483678,0.05611222444889779,0.9178082191780822,5.476463551931511
0.0,0.5354179839436028,0.36638805084328396,0.0,0.21095890410958903,4.553876891600541
0.5,0.5110459657795445,0.6879914931500082,0.058116232464929855,0.7780821917808219,5.703782474656201
0.0,0.47734283688760115,0.6223848855037346,0.0,0.7424657534246576,5.10594547390058
0.0,0.650054607116175,0.8750927345566026,0.0,0.9095890410958904,3.7376696182833684
0.5,0.4677434806767451,0.5297492457589499,0.012024048096192383,0.38904109589041097,5.293304824724492
0.5,0.4575693127167426,0.5638755625896437,0.002004008016032064,0.9205479452054794,5.808142489980444
0.0,0.5290567339196457,0.5210940204758003,0.004008016032064127,0.7671232876712328,4.382026634673881
0.0,0.5467034546186085,0.4528661160294689,0.0,0.0,4.276666119016055
0.5,0.5368550133164831,0.6315099658736756,0.0,0.0,4.836281906951478
0.5,0.4734149566017152,0.4331816608140855,0.002004008016032064,0.0,5.41610040220442
0.5,0.47718955375449923,0.6292348780849721,0.010020040080160319,0.12328767123287672,5.579729825986222
0.0,0.5602115307237057,0.4193333003610462,0.0,0.07671232876712329,3.5553480614894135
0.0,0.7826445172539422,0.5847222909144989,0.0,0.20821917808219179,4.0943445622221
0.5,0.5258761089076529,0.6027746179336191,0.004008016032064127,0.5643835616438356,6.54965074223381
0.0,0.5064666321779612,0.46401899203719665,0.058116232464929855,0.936986301369863,3.871201010907891
0.5,0.5681822536452614,0.7785251496117667,0.008016032064128256,0.5917808219178082,5.521460917862246
0.5,0.5978425399015066,0.30718630990652684,0.0,0.9945205479452055,4.382026634673881
0.5,0.45546166963652013,0.5178050348681893,0.010020040080160319,0.0,4.605170185988092
0.5,0.573508842520738,0.5197586428606797,0.002004008016032064,0.5917808219178082,4.941642422609304
0.0,0.5618784847962104,0.4092685098175082,0.0,0.0,4.248495242049359
0.0,0.5585828974344338,0.7147485038824897,0.002004008016032064,0.16164383561643836,4.976733742420574
0.0,0.48519859745931626,0.5866264404767776,0.002004008016032064,0.9945205479452055,5.634789603169249
0.5,0.4799486501504191,0.6276274791038077,0.0060120240480961915,0.16712328767123288,5.700443573390687
0.5,0.4644670537065849,0.6240417429150824,0.058116232464929855,1.0,5.476463551931511
0.5,0.6599988503765246,0.885231712745437,0.004008016032064127,0.0410958904109589,4.382026634673881
0.5,0.5325247648061975,0.652505069489095,0.002004008016032064,0.024657534246575342,4.605170185988092
0.5,0.49481711406181716,0.5620950591028304,0.0,0.0,4.8283137373023015
0.5,0.574907551110357,0.49010831396212495,0.0060120240480961915,0.10136986301369863,4.8283137373023015
0.5,0.476518940047157,0.5138483604530535,0.0,0.0,5.3706380281276624
0.5,0.4767488647468099,0.5419654780157401,0.002004008016032064,0.0,5.389071729816501
0.0,0.6494031538004776,0.5807903457144334,0.004008016032064127,0.24657534246575344,4.605170185988092
1.0,0.6178076679887283,0.6363816212473381,0.008016032064128256,0.0,4.31748811353631
0.0,0.5455538311203156,0.559646866808464,0.018036072144288578,0.0,4.499809670330265
0.0,0.4908317526010251,0.5258420297739832,0.004008016032064127,0.0,4.700480365792417
0.5,0.5132877316012525,0.3243483851822617,0.0060120240480961915,0.0,5.41610040220442
0.5,0.6331934624743667,0.46757999901083735,0.002004008016032064,0.0,5.075173815233827
0.5,0.6084765572608148,0.30454028389139864,0.002004008016032064,0.8958904109589041,4.700480365792417
0.5,0.510777720296602,0.5829417874276714,0.008016032064128256,0.13972602739726028,5.3706380281276624
0.5,0.6258167116936022,0.43580295761414334,0.058116232464929855,0.8547945205479452,4.442651256490317
0.5,0.5070797647103973,0.5931054948315904,0.004008016032064127,0.6794520547945205,5.3471075307174685
0.5,0.5703665382920633,0.6881398684405724,0.11823647294589178,1.0,5.3706380281276624
0.5,0.5320265946235736,0.43553093624809947,0.010020040080160319,0.4273972602739726,5.857933154483459
0.5,0.5689869900940892,0.7988031059894212,0.058116232464929855,0.0,5.19295685089021
0.5,0.5440018393975947,0.7287699688411919,0.026052104208416832,0.0,4.653960350157523
0.5,0.4740855703090574,0.38476185765864557,0.004008016032064127,0.0,4.653960350157523
0.0,0.5084209921250817,0.532840397645785,0.0,0.2356164383561644,4.8283137373023015
0.0,0.48673142879039233,0.5400365992383485,0.0,0.0,4.605170185988092
0.5,0.5805407062520374,0.761511449626596,0.0,0.989041095890411,4.31748811353631
0.0,0.5699066888927291,0.4949552401206887,0.0,0.0,4.0943445622221
0.0,0.5739878523116886,0.7814679262080233,0.0,0.0,4.74493212836325
0.5,0.504876319671979,0.42843365151591684,0.002004008016032064,0.9616438356164384,5.799092654460526
0.5,0.5285202429537605,0.4992828527622635,0.002004008016032064,0.904109589041096,5.560681631015528
0.0,0.6172520166312268,0.4702012958108668,0.012024048096192383,0.0,4.0943445622221
0.0,0.5755590044260543,0.44994806864831105,0.002004008016032064,0.1643835616438356,4.204692619390966
0.5,0.7892356919775523,0.5389979722043705,0.0,0.1452054794520548,4.454347296253507
0.0,0.5477381157670891,0.4095899896137354,0.058116232464929855,0.7698630136986302,4.007333185232471
0.0,0.6344963691057899,0.4613235075918851,0.002004008016032064,0.008219178082191782,3.871201010907891
0.5,0.4516487517004748,0.5265839062268327,0.002004008016032064,0.07123287671232877,6.212606095751519
0.5,0.510490314422043,0.601068302092088,0.0060120240480961915,0.010958904109589041,5.910796644040527
0.0,0.5581422084267444,0.5304169345665173,0.002004008016032064,0.0,4.248495242049359
0.0,0.5285010825621441,0.5229487116078957,0.004008016032064127,0.6410958904109589,4.700480365792417
0.0,0.6323887260255674,0.63200455017558,0.0,0.8493150684931506,4.700480365792417
0.5,0.5522982889770276,0.7512240961471974,0.0060120240480961915,0.0,5.043425116919247
0.5,0.5559004426050365,0.5114248973737716,0.058116232464929855,0.9095890410958904,4.605170185988092
0.0,0.48083002816576936,0.6306197141302761,0.0,0.4575342465753425,4.605170185988092
0.5,0.5596750397578205,0.33881497601267085,0.058116232464929855,0.8931506849315068,4.605170185988092
0.5,0.4688356230001318,0.5429546466195205,0.0060120240480961915,0.23287671232876714,5.616771097666572
0.0,0.573642965262195,0.845936989959938,0.0,0.0,3.912023005428146
0.5,0.46128642869459213,0.5457243187101284,0.0060120240480961915,0.5150684931506849,5.272999558563747
0.5,0.5679331685539637,0.35778228399031775,0.058116232464929855,0.5150684931506849,4.6913478822291435
0.0,0.5871702017589371,0.48528611701866,0.0,0.9972602739726028,4.007333185232471
0.0,0.5570692264950026,0.5361541124684805,0.002004008016032064,0.18356164383561643,4.553876891600541
0.0,0.4693912743576618,0.5124635244077496,0.018036072144288578,0.39452054794520547,4.127134385045092
0.5,0.5015998927017904,0.42843365151591684,0.008016032064128256,0.0,5.0106352940962555
0.5,0.5054319710294806,0.533433898808056,0.008016032064128256,0.9945205479452055,4.867534450455582
0.5,0.5627981835948788,0.7013699985162418,0.002004008016032064,0.12054794520547946,5.521460917862246
0.5,0.4895671667528916,0.3708145803452254,0.002004008016032064,0.0,4.787491742782046
0.0,0.576593665574535,0.4363222711311181,0.002004008016032064,0.10410958904109589,4.04305126783455
0.0,0.47795596942000884,0.6183540234433025,0.004008016032064127,1.0,4.962844630259907
0.5,0.7101607556858482,0.4461892279539086,0.002004008016032064,0.7917808219178082,4.0943445622221
0.0,0.6371405031518975,0.427963796429097,0.002004008016032064,0.9342465753424658,3.912023005428146
0.5,0.5435803107815502,0.5129581087096398,0.058116232464929855,0.8767123287671232,5.1647859739235145
0.5,0.5216799831388528,0.4450269548444652,0.058116232464929855,0.07397260273972603,5.1647859739235145
0.0,0.7480983311299099,0.5040061328453618,0.0,0.0027397260273972603,4.499809670330265
0.5,0.6412025061792406,0.44292497156141053,0.002004008016032064,0.0,5.135798437050262
0.0,0.5644268168841506,0.8069390177555675,0.010020040080160319,0.0,4.07753744390572
0.0,0.4957751336437184,0.3630496068054896,0.002004008016032064,0.2054794520547945,4.007333185232471
0.0,0.5892012032726086,0.4554626836144422,0.004008016032064127,0.0,3.8066624897703196
0.5,0.6096645015423974,0.47262475889016287,0.002004008016032064,0.4,4.248495242049359
0.0,0.6056791400816337,0.4754191601958553,0.002004008016032064,0.24383561643835616,4.499809670330265
0.0,0.7457990841332673,0.4618922795390432,0.0,0.526027397260274,3.6375861597263857
0.5,0.4951045199364046,0.5495820762648975,0.058116232464929855,0.44931506849315067,5.298317366548036
0.0,0.5550765457645923,0.35496315346951235,0.0,0.0,3.5553480614894135
0.0,0.539537468145852,0.7319105791582246,0.002004008016032064,0.5232876712328767,3.912023005428146
0.0,0.5586786993926296,0.41112320094961774,0.004008016032064127,0.15342465753424658,4.499809670330265
0.5,0.5336935486961352,0.3756367772887046,0.002004008016032064,0.6109589041095891,3.6888794541139363
0.5,0.5574332739361125,0.500865522528315,0.002004008016032064,0.21095890410958903,5.480638923341991
0.0,0.5440593205725008,0.5144418616153104,0.0,0.0,4.499809670330265
0.0,0.5713820390488991,0.7422226618527077,0.038076152304609215,0.0,3.5553480614894135
0.5,0.528098714337716,0.5016568574113478,0.004008016032064127,0.0136986301369863,4.990432586778736
0.5,0.6143779578854378,0.427963796429097,0.002004008016032064,0.0,5.703782474656201
0.0,0.6152976566841062,0.47692764231663887,0.058116232464929855,0.8904109589041096,3.912023005428146
0.5,0.5593684734916167,0.46246105148622974,0.008016032064128256,0.2219178082191781,5.10594547390058
0.5,0.5594451150581676,0.4539789307087432,0.004008016032064127,0.6493150684931507,4.48863636973214
0.0,0.593148243950111,0.4687917305504783,0.002004008016032064,0.16712328767123288,4.0943445622221
0.5,0.6302810829453449,0.6476581433305455,0.010020040080160319,0.7534246575342466,5.231108616854587
0.0,0.47950796114272976,0.5260151342796462,0.0,0.0,4.812184355372417
0.0,0.6110632101320164,0.4794500222563016,0.0,0.4876712328767123,4.060443010546419
0.5,0.6721848594585538,0.5863544191107479,0.004008016032064127,0.1095890410958904,4.0943445622221
0.0,0.5889712785729557,0.45936989959939467,0.038076152304609215,0.42191780821917807,4.382026634673881
0.0,0.5645801000172526,0.42361145457243765,0.0,0.0,3.8066624897703196
0.0,0.5904083079458076,0.8542707354468604,0.004008016032064127,0.0,3.8066624897703196
0.5,0.5604797762066482,0.6789653296404339,0.010020040080160319,0.2,5.616771097666572
0.5,0.48665478722384137,0.6274543745981589,0.058116232464929855,0.8301369863013699,5.19295685089021
0.0,0.576804429882543,0.6347989514812866,0.0,0.9945205479452055,4.442651256490317
0.0,0.4938974152631772,0.5220831890795807,0.0,0.08767123287671233,4.90527477843843
0.5,0.604797762066255,0.4575152084672851,0.018036072144288578,0.0,4.787491742782046
0.5,0.5202429537659725,0.6071764182204902,0.004008016032064127,1.0,5.5053315359323625
0.5,0.4784158188193146,0.38691329937188357,0.0,0.0136986301369863,4.605170185988092
0.0,0.6072119714127098,0.4903061476828725,0.028056112224448898,0.4821917808219178,4.204692619390966
0.0,0.5463394071774985,0.5100647905435522,0.004008016032064127,0.049315068493150684,4.74493212836325
0.5,0.47044509589775885,0.5814085760917891,0.002004008016032064,0.0,5.241747015059643
0.0,0.5932823666915681,0.4518769474256885,0.0,0.0,4.330733340286331
0.0,0.5761529765668456,0.8262030763143571,0.004008016032064127,0.0,3.5553480614894135
0.0,0.8256404360905378,0.6312132152925614,0.0,0.010958904109589041,3.7376696182833684
0.5,0.5365867678335405,0.7205845986448338,0.0,0.13972602739726028,5.455321115357702
0.5,0.4748711463662403,0.6226569068697785,0.012024048096192383,0.27945205479452057,5.293304824724492
0.5,0.5581996896016506,0.4040011870023221,0.004008016032064127,0.38082191780821917,4.8283137373023015
0.5,0.5811538387844735,0.39794252930413165,0.004008016032064127,0.12602739726027398,4.477336814478207
0.5,0.5085742752581837,0.6283693555566572,0.012024048096192383,0.0,5.978885764901122
0.5,0.5377747121150946,0.6420198822889489,0.0060120240480961915,0.010958904109589041,5.438079308923196
0.0,0.7753635684313451,0.615806914288541,0.0,0.09863013698630137,4.174387269895637
0.5,0.4982659845567241,0.3948513774172824,0.008016032064128256,0.0,4.859812404361672
0.0,0.5141499492249579,0.6147682872545772,0.0,0.038356164383561646,3.912023005428146
0.0,0.5557854802552242,0.7806024036797083,0.012024048096192383,0.1452054794520548,3.7376696182833684
0.0,0.5867869939261539,0.8513526880656883,0.002004008016032064,0.810958904109589,4.204692619390966
0.0,0.580943074476437,0.6110589049903581,0.002004008016032064,0.0,5.556828061699537
0.0,0.4782625356862127,0.5412236015628906,0.058116232464929855,0.049315068493150684,4.143134726391533
0.0,0.4568028970512046,0.4963648053810914,0.0060120240480961915,0.0,4.564348191467836
0.5,0.5088041999578365,0.5930807656165058,0.05611222444889779,0.9342465753424658,5.10594547390058
0.5,0.6383476078250965,0.6155596221375959,0.0,0.0,4.248495242049359
